url,episode_count,episode_ids,episode_title_sample,verification_status,evidence_notes
https://www.sciencedirect.com/science/article/abs/pii/S0278584611000650?via%3Dihub,2,essentials-the-science-and-treatment-of-obsessive-compulsive-disorder;the-science-and-treatment-of-obsessive-compulsive-disorder,The Science & Treatment of Obsessive Compulsive Disorder (OCD),verified-review,PubMed 已核对：OCD 营养补充剂机制与临床证据综述；早期临床线索有限，作者要求更大样本随机安慰剂对照试验，不能把 NAC、肌醇、甘氨酸或植物成分写成自行治疗方案，也需考虑药物相互作用。
https://www.sciencedirect.com/science/article/abs/pii/S0301051104000973?via%3Dihub,2,essentials-the-science-and-process-of-healing-from-grief;the-science-and-process-of-healing-from-grief,The Science & Process of Healing from Grief,verified-study,PubMed 已核对：35 名丧亲者纵向书写研究，连续 3 周每周写作并随访；情绪披露组相对对照组没有总体差异，但基线 RSA 较高者可能获益更多。小样本、调节性探索，不能承诺写作治疗哀伤。
https://www.sciencedirect.com/science/article/abs/pii/S0306453011002617?via%3Dihub,2,essentials-the-science-and-process-of-healing-from-grief;the-science-and-process-of-healing-from-grief,The Science & Process of Healing from Grief,verified-observational,PubMed 已核对：过去 18 个月内丧亲女性的组间比较，复杂性哀伤组 n=12、非复杂性哀伤组 n=12，复杂性哀伤与较平坦的日间皮质醇斜率相关；横断面/小样本代理指标，不证明皮质醇检测能诊断哀伤或指导激素治疗。
https://www.sciencedirect.com/science/article/abs/pii/S0887618597000017?via%3Dihub,2,essentials-the-science-and-treatment-of-obsessive-compulsive-disorder;the-science-and-treatment-of-obsessive-compulsive-disorder,The Science & Treatment of Obsessive Compulsive Disorder (OCD),verified-study,PubMed 已核对：关于 OCD 隐性与显性记忆的原始行为研究；结果只支持特定实验任务下的认知表现比较，不能作为个人诊断、药物选择或补剂方案依据。
https://www.sciencedirect.com/science/article/pii/S088915912100177X?via%3Dihub,2,essentials-science-of-gratitude-practice;the-science-of-gratitude-and-how-to-build-a-gratitude-practice,The Science of Gratitude & How to Build a Gratitude Practice,verified-study,人工研究级核验：61 名 35–50 岁健康女性随机接受六周感恩或控制写作；预设神经区域的组间差异不显著。支持给予、杏仁核和刺激性炎症指标的关系来自全样本相关/统计中介，不能改写为感恩干预已证实降低炎症或治疗疾病。证据卡：academic-study-cards.jsonl#hazlett-2021-gratitude-rct。
https://www.sciencedirect.com/science/article/pii/S2666379122004748?via%3Dihub,2,build-muscle-and-strength-and-forge-your-life-path-dorian-yates;essentials-erasing-fears-traumas-using-modern-neuroscience,Essentials: Erasing Fears & Traumas Using Modern Neuroscience,verified-study,研究比较循环叹息、盒式呼吸和正念；循环叹息信号较强，但研究远程、时间短、含自评结局，不证明治疗惊恐或其他疾病（证据台账回链；来源题名与 Episode 主题仍需分别解读。）
https://doi.org/10.1001/jama.2024.6542,1,your-top-health-questions-answered,Your Top Health Questions Answered,verified-review,综述结论不支持将绝经激素治疗作为预防心血管或其他慢性病的普遍方案；适用人群、结局和风险必须单独评估（证据台账回链；来源题名与 Episode 主题仍需分别解读。）
https://doi.org/10.1001/jama.288.3.321,1,your-top-health-questions-answered,Your Top Health Questions Answered,verified-study,这是特定激素方案、特定人群和特定结局的临床试验；不能据此生成个人激素治疗建议（证据台账回链；来源题名与 Episode 主题仍需分别解读。）
https://doi.org/10.1016/j.jsbmb.2013.06.011,1,your-top-health-questions-answered,Your Top Health Questions Answered,verified-review,PubMed 已核对：围绝经期激素替代治疗与冠心病/总体死亡风险的综述，讨论时间窗口假说并综合随机与观察性证据；属于二次综合且存在适应证、年龄、起始时间和风险差异，不能替代妇科/内分泌个体化评估或自行用激素。
https://doi.org/10.1037/0003-066X.54.3.165,1,how-to-improve-your-memory-and-cognitive-function-at-any-age-alan-castel,How to Improve Your Memory & Cognitive Function at Any Age | Dr. Alan Castel,verified-review,该文是心理学理论与证据综述，不是记忆增强、长寿或行为治疗干预；不能把理论框架写成人人适用的效果保证（证据台账回链；来源题名与 Episode 主题仍需分别解读。）
https://doi.org/10.1097/01.psy.0000149258.42508.70,1,your-top-health-questions-answered,Your Top Health Questions Answered,verified-observational,PubMed 摘要已核对：89 名择期颈/腰椎手术患者按病房明亮侧或昏暗侧进行前瞻性比较；明亮侧日照强度平均高 46%，并与较低压力、镇痛药用量及费用相关。未随机分房，病房方向可能伴随其他差异；边缘显著的疼痛结果和术后样本不能外推为阳光镇痛处方。
https://journals.sagepub.com/doi/10.1002/per.2183,1,dr-jamil-zaki-how-to-cultivate-a-positive-growth-oriented-mindset,"Dr. Jamil Zaki: How to Cultivate a Positive, Growth-Oriented Mindset",verified-bibliographic,"自动书目核验：10.1002/per.2183；《Broken Bodies, Broken Spirits: How Poor Health Contributes to A Cynical Worldview》；European Journal of Personality；2019。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://journals.sagepub.com/doi/10.1046/j.1468-2982.1994.014003228.x?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,1,how-to-stop-headaches-using-science-based-approaches,How to Stop Headaches Using Science-Based Approaches,verified-study,PubMed 摘要已核对：32 名健康受试者完成双盲、安慰剂对照、随机交叉实验；前额/太阳穴外用薄荷油、桉树油、乙醇组合对实验性疼痛敏感度和认知/放松指标影响不一。健康人的实验性头痛参数不是偏头痛或慢性头痛治疗结局，且制剂浓度、皮肤刺激和用药相互作用限制家庭复制。
https://journals.sagepub.com/doi/10.1068/p281059,1,dr-charan-ranganath-how-to-improve-memory-focus-using-science-protocols,Dr. Charan Ranganath: How to Improve Memory & Focus Using Science Protocols,verified-study,PubMed 与论文正文已核对：228 名、主要为本科生的观察者观看篮球传球视频并执行计数任务，36 人因预知范式或计数/记录问题排除，192 人进入 16 个条件分析；意外物体是否被注意受任务难度与视觉相似性影响。实验室演示说明注意选择的局限，不等于临床注意障碍诊断或日常事故风险的个体预测。
https://journals.sagepub.com/doi/10.1080/00048670701827275,1,essentials-how-foods-nutrients-control-our-moods,Essentials: How Foods & Nutrients Control Our Moods,verified-study,人工研究级核验：60 名重性抑郁障碍门诊成人随机接受 EPA 1000 mg/日、氟西汀 20 mg/日或联合治疗 8 周；48 人进入主要分析，联合组应答率较高，EPA 与氟西汀单药未显示差异。无纯安慰剂、样本小、LOCF 与短随访限制结论，不能据此自行替代或叠加抗抑郁治疗。证据卡：academic-study-cards.jsonl#jazayeri-2008-epa-fluoxetine-mdd。
https://journals.sagepub.com/doi/10.1080/00048670701827275?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,1,how-foods-and-nutrients-control-our-moods,How Foods and Nutrients Control Our Moods,verified-study,人工研究级核验：60 名重性抑郁障碍门诊成人随机接受 EPA 1000 mg/日、氟西汀 20 mg/日或联合治疗 8 周；48 人进入主要分析，联合组应答率较高，EPA 与氟西汀单药未显示差异。无纯安慰剂、样本小、LOCF 与短随访限制结论，不能据此自行替代或叠加抗抑郁治疗。证据卡：academic-study-cards.jsonl#jazayeri-2008-epa-fluoxetine-mdd。
https://journals.sagepub.com/doi/10.1080/17470214808416738,1,how-to-improve-motivation-and-overcome-procrastination-masud-husain,How to Improve Motivation & Overcome Procrastination | Dr. Masud Husain,verified-study,期刊正文已核对：1948 年 Mackworth Clock 历史实验让受试者在最长 2 小时内监测稀有的指针双跳，漏报在首个半小时后增加；轮换、短暂中断等条件显示部分暂时恢复。战时雷达模拟、男性样本和特定低事件率视觉任务限制外推，不能据此断言所有工作 30 分钟后都会失效或生成统一番茄钟。
https://journals.sagepub.com/doi/10.1089/rej.2011.1172?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,1,peptides-the-science-uses-and-safety-abud-bakri,"Peptides: The Science, Uses & Safety | Dr. Abud Bakri",verified-bibliographic,自动书目核验：10.1089/rej.2011.1172；《Pinealon Increases Cell Viability by Suppression of Free Radical Levels and Activating Proliferative Processes》；Rejuvenation Research；2011。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://journals.sagepub.com/doi/10.1097/00004647-200201000-00003,1,dr-gary-steinberg-how-to-improve-brain-health-offset-neurodegeneration,Dr. Gary Steinberg: How to Improve Brain Health & Offset Neurodegeneration,verified-bibliographic,自动书目核验：10.1097/00004647-200201000-00003；《Mild Hypothermia Reduces Apoptosis of Mouse Neurons <i>In vitro</i> Early in the Cascade》；Journal of Cerebral Blood Flow &amp; Metabolism；2002。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://journals.sagepub.com/doi/10.1111/j.1467-9280.1997.tb00403.x,1,a-science-supported-journaling-protocol-to-improve-mental-physical-health,A Science-Supported Journaling Protocol to Improve Mental & Physical Health,verified-bibliographic,自动书目核验：10.1111/j.1467-9280.1997.tb00403.x；《Writing About Emotional Experiences as a Therapeutic Process》；Psychological Science；1997。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://journals.sagepub.com/doi/10.1111/j.1467-9280.2007.01916.x?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,1,dr-ethan-kross-how-to-control-your-inner-voice-increase-your-resilience,Dr. Ethan Kross: How to Control Your Inner Voice & Increase Your Resilience,verified-bibliographic,自动书目核验：10.1111/j.1467-9280.2007.01916.x；《Putting Feelings Into Words》；Psychological Science；2007。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://journals.sagepub.com/doi/10.1111/j.1467-9280.2008.02225.x,1,how-nature-other-physical-environments-impact-your-focus-cognition-health-marc-berman,"How Nature & Other Physical Environments Impact Your Focus, Cognition & Health | Dr. Marc Berman",verified-study,PubMed 与论文正文已核对：两项小型人体实验比较自然/城市步行或自然/城市图片；实验 1 为 38 名大学生的被试内步行比较，实验 2 为更小的图片实验，部分定向注意任务在自然条件后改善。短期实验室指标、学生样本和环境复合差异限制外推，不能保证自然暴露治疗 ADHD、抑郁或长期提升认知。
https://journals.sagepub.com/doi/10.1111/j.1467-9280.2008.02225.x?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,1,dr-ethan-kross-how-to-control-your-inner-voice-increase-your-resilience,Dr. Ethan Kross: How to Control Your Inner Voice & Increase Your Resilience,verified-study,PubMed 与论文正文已核对：两项小型人体实验比较自然/城市步行或自然/城市图片；实验 1 为 38 名大学生的被试内步行比较，实验 2 为更小的图片实验，部分定向注意任务在自然条件后改善。短期实验室指标、学生样本和环境复合差异限制外推，不能保证自然暴露治疗 ADHD、抑郁或长期提升认知。
https://journals.sagepub.com/doi/10.1111/j.1467-9280.2009.02263.x?url_ver=Z39.88-2003𝔯id=ori:rid:crossref.org𝔯dat=cr_pub%20%200pubmed,1,dr-noam-sobel-how-smells-influence-our-hormones-health-and-behavior,"Dr. Noam Sobel: How Smells Influence Our Hormones, Health & Behavior",verified-bibliographic,自动书目核验：10.1111/j.1467-9280.2009.02263.x；《Fear-Related Chemosignals Modulate Recognition of Fear in Ambiguous Facial Expressions》；Psychological Science；2009。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
